issuer_id,issuer_name,sector,market_cap_category,country
1598,OBEROI REALTY LIMITED,,,India
1599,OCCL LIMITED,,,India
1600,ODIGMA CONSULTANCY SOLUTIONS LIMITED,,,India
1601,ODYSSEY CORPORATION LIMITED,,,India
1602,ORACLE FINANCIAL SERVICES SOFTWARE LIMITED,,,India
1603,OIL INDIA LIMITED,,,India
1604,OIL COUNTRY TUBULAR LIMITED,,,India
1605,OLA ELECTRIC MOBILITY LIMITED,,,India
1606,OLECTRA GREENTECH LIMITED,,,India
1607,OMAX AUTOS LIMITED,,,India
1608,OMAXE LIMITED,,,India
1609,OM FREIGHT FORWARDERS LIMITED,,,India
1610,OM INFRA LIMITED,,,India
1611,OMNITECH ENGINEERING LIMITED,,,India
1612,OM POWER TRANSMISSION LIMITED,,,India
1613,ONE GLOBAL SERVICE PROVIDER LIMITED,,,India
1614,ONELIFE CAPITAL ADVISORS LIMITED,,,India
1615,ONE POINT ONE SOLUTIONS LIMITED,,,India
1616,ONESOURCE SPECIALTY PHARMA LIMITED,,,India
1617,OIL AND NATURAL GAS CORPORATION LIMITED,,,India
1618,ONIDA ELECTRONICS LIMITED,,,India
1619,ONIX SOLAR ENERGY LIMITED,,,India
1620,ONMOBILE GLOBAL LIMITED,,,India
1621,ONWARD TECHNOLOGIES LIMITED,,,India
1622,OPTIEMUS INFRACOM LIMITED,,,India
1623,OPTIMUS FINANCE LIMITED,,,India
1624,ORBIT EXPORTS LIMITED,,,India
1625,ORCHASP LIMITED,,,India
1626,ORCHID PHARMA LIMITED,,,India
1627,ORICON ENTERPRISES LIMITED,,,India
1628,ORIENTAL TRIMEX LIMITED,,,India
1629,ORIENT BELL LIMITED,,,India
1630,ORIENT CEMENT LIMITED,,,India
1631,ORIENT CERATECH LIMITED,,,India
1632,ORIENT ELECTRIC LIMITED,,,India
1633,ORIENTAL HOTELS LIMITED,,,India
1634,ORIENT PRESS LIMITED,,,India
1635,ORIENT PAPER AND INDUSTRIES LIMITED,,,India
1636,ORIENT TECHNOLOGIES LIMITED,,,India
1637,ORIENTAL RAIL INFRASTRUCTURE LIMITED,,,India
1638,THE ORISSA MINERALS DEVELOPMENT COMPANY LIMITED,,,India
1639,ORKLA INDIA LIMITED,,,India
1640,ORTIN GLOBAL LIMITED,,,India
1641,OSIA HYPER RETAIL LIMITED,,,India
1642,OSWAL AGRO MILLS LIMITED,,,India
1643,OSWAL GREENTECH LIMITED,,,India
1644,OSWAL PUMPS LIMITED,,,India
1645,SHREEOSWAL SEEDS AND CHEMICALS LIMITED,,,India
1646,PACE DIGITEK LIMITED,,,India
1647,PACIFIC INDUSTRIES LIMITED,,,India
1648,PAGE INDUSTRIES LIMITED,,,India
1649,PAISALO DIGITAL LIMITED,,,India
1650,PAKKA LIMITED,,,India
1651,PALASH SECURITIES LIMITED,,,India
1652,PALRED TECHNOLOGIES LIMITED,,,India
1653,PANACEA BIOTEC LIMITED,,,India
1654,PANACHE DIGILIFE LIMITED,,,India
1655,PANAMA PETROCHEM LIMITED,,,India
1656,PANCHMAHAL STEEL LIMITED,,,India
1657,PANORAMA STUDIOS INTERNATIONAL LIMITED,,,India
1658,PANSARI DEVELOPERS LIMITED,,,India
1659,PAR DRUGS AND CHEMICALS LIMITED,,,India
1660,PARAMOUNT COMMUNICATIONS LIMITED,,,India
1661,PARADEEP PHOSPHATES LIMITED,,,India
1662,PARAG MILK FOODS LIMITED,,,India
1663,PARAS DEFENCE AND SPACE TECHNOLOGIES LIMITED,,,India
1664,PARAS PETROFILS LIMITED,,,India
1665,PARK MEDI WORLD LIMITED,,,India
1666,APEEJAY SURRENDRA PARK HOTELS LIMITED,,,India
1667,PARNAX LAB LIMITED,,,India
1668,PARSVNATH DEVELOPERS LIMITED,,,India
1669,PASHUPATI COTSPIN LIMITED,,,India
1670,PASUPATI ACRYLON LIMITED,,,India
1671,PATANJALI FOODS LIMITED,,,India
1672,PATEL ENGINEERING LIMITED,,,India
1673,PATEL RETAIL LIMITED,,,India
1674,PATEL INTEGRATED LOGISTICS LIMITED,,,India
1675,PAUSHAK LIMITED,,,India
1676,PAVNA INDUSTRIES LIMITED,,,India
1677,ONE 97 COMMUNICATIONS LIMITED,,,India
1678,PBM POLYTEX LIMITED,,,India
1679,PCBL CHEMICAL LIMITED,,,India
1680,PC JEWELLER LIMITED,,,India
1681,PUDUMJEE PAPER PRODUCTS LIMITED,,,India
1682,PDS LIMITED,,,India
1683,PEARL POLYMERS LIMITED,,,India
1684,PENNAR INDUSTRIES LIMITED,,,India
1685,PENINSULA LAND LIMITED,,,India
1686,PERMANENT MAGNETS LIMITED,,,India
1687,PERSISTENT SYSTEMS LIMITED,,,India
1688,PETRONET LNG LIMITED,,,India
1689,POWER FINANCE CORPORATION LIMITED,,,India
1690,PFIZER LIMITED,,,India
1691,PRIME FOCUS LIMITED,,,India
1692,PTC INDIA FINANCIAL SERVICES LIMITED,,,India
1693,PG ELECTROPLAST LIMITED,,,India
1694,PROCTER AND GAMBLE HYGIENE AND HEALTH CARE LIMITED,,,India
1695,PROCTER AND GAMBLE HEALTH LIMITED,,,India
1696,PEARL GLOBAL INDUSTRIES LIMITED,,,India
1697,THE PHOENIX MILLS LIMITED,,,India
1698,PHOENIX INTERNATIONAL LIMITED,,,India
1699,PICCADILY AGRO INDUSTRIES LIMITED,,,India
1700,PIDILITE INDUSTRIES LIMITED,,,India
1701,POWER AND INSTRUMENTATION (GUJARAT) LIMITED,,,India
1702,PI INDUSTRIES LIMITED,,,India
1703,PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,,,India
1704,PIL ITALICA LIFESTYLE LIMITED,,,India
1705,PINE LABS LIMITED,,,India
1706,PIONEER EMBROIDERIES LIMITED,,,India
1707,PIONEER INVESTCORP LIMITED,,,India
1708,PIRAMAL FINANCE LIMITED,,,India
1709,PITTI ENGINEERING LIMITED,,,India
1710,PIX TRANSMISSIONS LIMITED,,,India
1711,THE PERIA KARAMALAI TEA AND PRODUCE COMPANY LIMITED,,,India
1712,PLASTIBLENDS INDIA LIMITED,,,India
1713,PLATINUM INDUSTRIES LIMITED,,,India
1714,PLAZA WIRES LIMITED,,,India
1715,PAUL MERCHANTS LIMITED,,,India
1716,PUNJAB NATIONAL BANK,,,India
1717,PNB GILTS LIMITED,,,India
1718,PNB HOUSING FINANCE LIMITED,,,India
1719,PRITISH NANDY COMMUNICATIONS LIMITED,,,India
1720,PNC INFRATECH LIMITED,,,India
1721,P N GADGIL JEWELLERS LIMITED,,,India
1722,PNGS REVA DIAMOND JEWELLERY LIMITED,,,India
1723,PONDY OXIDES AND CHEMICALS LIMITED,,,India
1724,PODDAR PIGMENTS LIMITED,,,India
1725,POCL ENTERPRISES LIMITED,,,India
1726,POKARNA LIMITED,,,India
1727,PB FINTECH LIMITED,,,India
1728,POLYCAB INDIA LIMITED,,,India
1729,POLY MEDICURE LIMITED,,,India
1730,POLYPLEX CORPORATION LIMITED,,,India
1731,POLYSPIN EXPORTS LIMITED,,,India
1732,PONNI SUGARS (ERODE) LIMITED,,,India
1733,POONAWALLA FINCORP LIMITED,,,India
1734,POWER GRID CORPORATION OF INDIA LIMITED,,,India
1735,POWERICA LIMITED,,,India
1736,HITACHI ENERGY INDIA LIMITED,,,India
1737,POWER MECH PROJECTS LIMITED,,,India
1738,PPAP AUTOMOTIVE LIMITED,,,India
1739,PRAKASH PIPES LIMITED,,,India
1740,PIRAMAL PHARMA LIMITED,,,India
1741,PRABHA ENERGY LIMITED,,,India
1742,PRADEEP METALS LIMITED,,,India
1743,PRAJAY ENGINEERS SYNDICATE LIMITED,,,India
1744,PRAJ INDUSTRIES LIMITED,,,India
1745,PRAKASH INDUSTRIES LIMITED,,,India
1746,PRAKASH STEELAGE LIMITED,,,India
1747,PRAVEG LIMITED,,,India
1748,PRAXIS HOME RETAIL LIMITED,,,India
1749,PRECISION CAMSHAFTS LIMITED,,,India
1750,PRECOT LIMITED,,,India
1751,PRECISION WIRES INDIA LIMITED,,,India
1752,PREMCO GLOBAL LIMITED,,,India
1753,PREMIER EXPLOSIVES LIMITED,,,India
1754,PREMIER LIMITED,,,India
1755,PREMIER ENERGIES LIMITED,,,India
1756,PREMIER POLYFILM LIMITED,,,India
1757,PRESTIGE ESTATES PROJECTS LIMITED,,,India
1758,PRICOL LIMITED,,,India
1759,PRIME SECURITIES LIMITED,,,India
1760,PRIMO CHEMICALS LIMITED,,,India
1761,PRINCE PIPES AND FITTINGS LIMITED,,,India
1762,PRISMX GLOBAL VENTURES LIMITED,,,India
1763,PRITI INTERNATIONAL LIMITED,,,India
1764,PRITIKA AUTO INDUSTRIES LIMITED,,,India
1765,PRIVI SPECIALITY CHEMICALS LIMITED,,,India
1766,PROSTARM INFO SYSTEMS LIMITED,,,India
1767,PROTEAN EGOV TECHNOLOGIES LIMITED,,,India
1768,PROZONE REALTY LIMITED,,,India
1769,PRISM JOHNSON LIMITED,,,India
1770,PRUDENT CORPORATE ADVISORY SERVICES LIMITED,,,India
1771,PRUDENTIAL SUGAR CORPORATION LIMITED,,,India
1772,PUNJAB AND SIND BANK,,,India
1773,PSP PROJECTS LIMITED,,,India
1774,PTC INDIA LIMITED,,,India
1775,PTC INDUSTRIES LIMITED,,,India
1776,PTL ENTERPRISES LIMITED,,,India
1777,PUNJAB CHEMICALS AND CROP PROTECTION LIMITED,,,India
1778,PURAVANKARA LIMITED,,,India
1779,PVP VENTURES LIMITED,,,India
1780,PVR INOX LIMITED,,,India
1781,POPULAR VEHICLES AND SERVICES LIMITED,,,India
1782,PHYSICSWALLAH LIMITED,,,India
1783,PYRAMID TECHNOPLAST LIMITED,,,India
1784,QMS MEDICAL ALLIED SERVICES LIMITED,,,India
1785,QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,,,India
1786,QUADRANT FUTURE TEK LIMITED,,,India
1787,QUESS CORPORATION LIMITED,,,India
1788,QUICK HEAL TECHNOLOGIES LIMITED,,,India
1789,QUINT DIGITAL LIMITED,,,India
1790,RACE ECO CHAIN LIMITED,,,India
1791,RACL GEARTECH LIMITED,,,India
1792,RADAAN MEDIAWORKS INDIA LIMITED,,,India
1793,RADHIKA JEWELTECH LIMITED,,,India
1794,RADIANT CASH MANAGEMENT SERVICES LIMITED,,,India
1795,RADICO KHAITAN LIMITED,,,India
1796,MUSIC BROADCAST LIMITED,,,India
1797,RAILTEL CORPORATION OF INDIA LIMITED,,,India
1798,RAIN INDUSTRIES LIMITED,,,India
1799,RAINBOW CHILDRENS MEDICARE LIMITED,,,India
1800,RAJESH EXPORTS LIMITED,,,India
1801,RAJNANDINI METAL LIMITED,,,India
1802,RAJOO ENGINEERS LIMITED,,,India
1803,RAJAPALAYAM MILLS LIMITED,,,India
1804,RAJRATAN GLOBAL WIRE LIMITED,,,India
1805,RAJ RAYON INDUSTRIES LIMITED,,,India
1806,RAJSHREE SUGARS AND CHEMICALS LIMITED,,,India
1807,RAJ TELEVISION NETWORK LIMITED,,,India
1808,RALLIS INDIA LIMITED,,,India
1809,SHREE RAMA NEWSPRINT LIMITED,,,India
1810,RAMA PHOSPHATES LIMITED,,,India
1811,RAMA STEEL TUBES LIMITED,,,India
1812,ADVIT JEWELS LIMITED,,,India
1813,THE RAMCO CEMENTS LIMITED,,,India
1814,RAMCO INDUSTRIES LIMITED,,,India
1815,RAMCO SYSTEMS LIMITED,,,India
1816,RAMKY INFRASTRUCTURE LIMITED,,,India
1817,RAM RATNA WIRES LIMITED,,,India
1818,RANA SUGARS LIMITED,,,India
1819,RANE HOLDINGS LIMITED,,,India
1820,RATEGAIN TRAVEL TECHNOLOGIES LIMITED,,,India
1821,RATNAMANI METALS AND TUBES LIMITED,,,India
1822,RATNAVEER PRECISION ENGINEERING LIMITED,,,India
1823,RAYMOND LIMITED,,,India
1824,RAYMOND LIFESTYLE LIMITED,,,India
1825,RAYMOND REALTY LIMITED,,,India
1826,RESTAURANT BRANDS ASIA LIMITED,,,India
1827,RBL BANK LIMITED,,,India
1828,RBZ JEWELLERS LIMITED,,,India
1829,RASHTRIYA CHEMICALS AND FERTILIZERS LIMITED,,,India
1830,RELIANCE COMMUNICATIONS LIMITED,,,India
1831,REC LIMITED,,,India
1832,REDINGTON LIMITED,,,India
1833,REDTAPE LIMITED,,,India
1834,REFEX INDUSTRIES LIMITED,,,India
1835,REGAAL RESOURCES LIMITED,,,India
1836,REGENCY CERAMICS LIMITED,,,India
1837,RELAXO FOOTWEARS LIMITED,,,India
1838,RELIANCE CHEMOTEX INDUSTRIES LIMITED,,,India
1839,RELIABLE DATA SERVICES LIMITED,,,India
1840,RELIANCE INDUSTRIES LIMITED,,,India
1841,RELIGARE ENTERPRISES LIMITED,,,India
1842,RELIANCE INFRASTRUCTURE LIMITED,,,India
1843,RAVINDRA ENERGY LIMITED,,,India
1844,REMSONS INDUSTRIES LIMITED,,,India
1845,SHREE RENUKA SUGARS LIMITED,,,India
1846,REPCO HOME FINANCE LIMITED,,,India
1847,RUDRABHISHEK ENTERPRISES LIMITED,,,India
1848,REPRO INDIA LIMITED,,,India
1849,RESPONSIVE INDUSTRIES LIMITED,,,India
1850,JHS SVENDGAARD RETAIL VENTURES LIMITED,,,India
1851,RENAISSANCE GLOBAL LIMITED,,,India
1852,RHETAN TMT LIMITED,,,India
1853,RELIANCE HOME FINANCE LIMITED,,,India
1854,RHI MAGNESITA INDIA LIMITED,,,India
1855,ROBUST HOTELS LIMITED,,,India
1856,RICO AUTO INDUSTRIES LIMITED,,,India
1857,RELIANCE INDUSTRIAL INFRASTRUCTURE LIMITED,,,India
1858,RIR POWER ELECTRONICS LIMITED,,,India
1859,RISHABH INSTRUMENTS LIMITED,,,India
1860,RITCO LOGISTICS LIMITED,,,India
1861,RITES LIMITED,,,India
1862,RAVI KUMAR DISTILLERIES LIMITED,,,India
1863,RKEC PROJECTS LIMITED,,,India
1864,RAMKRISHNA FORGINGS LIMITED,,,India
1865,R K SWAMY LIMITED,,,India
1866,RMC SWITCHGEARS LIMITED,,,India
1867,R M DRIP AND SPRINKLERS SYSTEMS LIMITED,,,India
1868,RANE (MADRAS) LIMITED,,,India
1869,RANDB DENIMS LIMITED,,,India
1870,ROYAL ORCHID HOTELS LIMITED,,,India
1871,ROLEX RINGS LIMITED,,,India
1872,ROLLATAINERS LIMITED,,,India
1873,RAJ OIL MILLS LIMITED,,,India
1874,ROSSARI BIOTECH LIMITED,,,India
1875,ROSSELL INDIA LIMITED,,,India
1876,ROSSELL TECHSYS LIMITED,,,India
1877,ROTO PUMPS LIMITED,,,India
1878,ROUTE MOBILE LIMITED,,,India
1879,RAGHAV PRODUCTIVITY ENHANCERS LIMITED,,,India
1880,RPG LIFE SCIENCES LIMITED,,,India
1881,RELIANCE POWER LIMITED,,,India
1882,R.P.P. INFRA PROJECTS LIMITED,,,India
1883,RAJSHREE POLYPACK LIMITED,,,India
1884,RPSG VENTURES LIMITED,,,India
1885,RASHI PERIPHERALS LIMITED,,,India
1886,RDB REAL ESTATE CONSTRUCTIONS LIMITED,,,India
1887,RRIL LIMITED,,,India
1888,R R KABEL LIMITED,,,India
1889,RSD FINANCE LIMITED,,,India
1890,RAJPUTANA STAINLESS LIMITED,,,India
1891,R. S. SOFTWARE (INDIA) LIMITED,,,India
1892,RSWM LIMITED,,,India
1893,R SYSTEMS INTERNATIONAL LIMITED,,,India
1894,RATTANINDIA ENTERPRISES LIMITED,,,India
1895,RATTANINDIA POWER LIMITED,,,India
1896,RTS POWER CORPORATION LIMITED,,,India
1897,RUBFILA INTERNATIONAL LIMITED,,,India
1898,RUBICON RESEARCH LIMITED,,,India
1899,THE RUBY MILLS LIMITED,,,India
1900,RUCHI INFRASTRUCTURE LIMITED,,,India
1901,RUCHIRA PAPERS LIMITED,,,India
1902,RUDRA GLOBAL INFRA PRODUCTS LIMITED,,,India
1903,RUPA AND COMPANY LIMITED,,,India
1904,RUSHIL DECOR LIMITED,,,India
1905,KEYSTONE REALTORS LIMITED,,,India
1906,RAVINDER HEIGHTS LIMITED,,,India
1907,RAIL VIKAS NIGAM LIMITED,,,India
1908,REVATHI EQUIPMENT INDIA LIMITED,,,India
1909,SANDS POWER SWITCHGEARS LIMITED,,,India
1910,SAATVIK GREEN ENERGY LIMITED,,,India
1911,SAB INDUSTRIES LIMITED,,,India
1912,SADBHAV ENGINEERING LIMITED,,,India
1913,SADBHAV INFRASTRUCTURE PROJECT LIMITED,,,India
1914,SADHANA NITROCHEM LIMITED,,,India
1915,SAFARI INDUSTRIES (INDIA) LIMITED,,,India
1916,SAGARDEEP ALLOYS LIMITED,,,India
1917,SAGAR CEMENTS LIMITED,,,India
1918,SAGILITY LIMITED,,,India
1919,SHALIBHADRA FINANCE LIMITED,,,India
1920,SAHYADRI INDUSTRIES LIMITED,,,India
1921,SAI CAPITAL LIMITED,,,India
1922,STEEL AUTHORITY OF INDIA LIMITED,,,India
1923,SAI LIFE SCIENCES LIMITED,,,India
1924,SAI PARENTERALS LIMITED,,,India
1925,SAKAR HEALTHCARE LIMITED,,,India
1926,SAKTHI SUGARS LIMITED,,,India
1927,SAKSOFT LIMITED,,,India
1928,SAKUMA EXPORTS LIMITED,,,India
1929,SALASAR TECHNO ENGINEERING LIMITED,,,India
1930,SALONA COTSPIN LIMITED,,,India
1931,S.A.L. STEEL LIMITED,,,India
1932,SALZER ELECTRONICS LIMITED,,,India
1933,SAMBANDAM SPINNING MILLS LIMITED,,,India
1934,SAMBHAAV MEDIA LIMITED,,,India
1935,SAMBHV STEEL TUBES LIMITED,,,India
1936,SAMHI HOTELS LIMITED,,,India
1937,SAMMAAN CAPITAL LIMITED,,,India
1938,SAMPANN UTPADAN INDIA LIMITED,,,India
1939,SANATHAN TEXTILES LIMITED,,,India
1940,THE SANDESH LIMITED,,,India
1941,SANDHAR TECHNOLOGIES LIMITED,,,India
1942,SANDUR MANGANESE AND IRON ORES LIMITED,,,India
1943,SANGAM (INDIA) LIMITED,,,India
1944,SANGHVI MOVERS LIMITED,,,India
1945,SANGINITA CHEMICALS LIMITED,,,India
1946,SANOFI INDIA LIMITED,,,India
1947,SANOFI CONSUMER HEALTHCARE INDIA LIMITED,,,India
1948,SANSERA ENGINEERING LIMITED,,,India
1949,SANSTAR LIMITED,,,India
1950,SANWARIA CONSUMER LIMITED,,,India
1951,SAPPHIRE FOODS INDIA LIMITED,,,India
1952,SHREE AJIT PULP AND PAPER LIMITED,,,India
1953,SARDA ENERGY AND MINERALS LIMITED,,,India
1954,SAREGAMA INDIA LIMITED,,,India
1955,SARLA PERFORMANCE FIBERS LIMITED,,,India
1956,SARVESHWAR FOODS LIMITED,,,India
1957,SASKEN TECHNOLOGIES LIMITED,,,India
1958,SATIA INDUSTRIES LIMITED,,,India
1959,SATIN CREDITCARE NETWORK LIMITED,,,India
1960,SAURASHTRA CEMENT LIMITED,,,India
1961,SAYAJI HOTELS LIMITED,,,India
1962,SAYAJI INDUSTRIES LIMITED,,,India
1963,SBC EXPORTS LIMITED,,,India
1964,SHIVALIK BIMETAL CONTROLS LIMITED,,,India
1965,SBFC FINANCE LIMITED,,,India
1966,SURATWWALA BUSINESS GROUP LIMITED,,,India
1967,SBI CARDS AND PAYMENT SERVICES LIMITED,,,India
1968,SBI FUNDS MANAGEMENT LIMITED,,,India
1969,SBI LIFE INSURANCE COMPANY LIMITED,,,India
1970,STATE BANK OF INDIA,,,India
1971,SCAN STEELS LIMITED,,,India
1972,SCHAEFFLER INDIA LIMITED,,,India
1973,S CHAND AND COMPANY LIMITED,,,India
1974,SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,,,India
1975,SHIPPING CORPORATION OF INDIA LIMITED,,,India
1976,SHIPPING CORPORATION OF INDIA LAND AND ASSETS LIMITED,,,India
1977,SCODA TUBES LIMITED,,,India
1978,SHEETAL COOL PRODUCTS LIMITED,,,India
1979,SOM DISTILLERIES AND BREWERIES LIMITED,,,India
1980,SEAMEC LIMITED,,,India
1981,SECMARK CONSULTANCY LIMITED,,,India
1982,SECUREKLOUD TECHNOLOGIES LIMITED,,,India
1983,SEDEMAC MECHATRONICS LIMITED,,,India
1984,SHANTI EDUCATIONAL INITIATIVES LIMITED,,,India
1985,SEJAL GLASS LIMITED,,,India
1986,SAINT GOBAIN SEKURIT INDIA LIMITED,,,India
1987,SEL MANUFACTURING COMPANY LIMITED,,,India
1988,SEMAC CONSTRUCTION LIMITED,,,India
1989,SENCO GOLD LIMITED,,,India
1990,SENORES PHARMACEUTICALS LIMITED,,,India
1991,SEPC LIMITED,,,India
1992,SERVOTECH RENEWABLE POWER SYSTEM LIMITED,,,India
1993,SESHASAYEE PAPER AND BOARDS LIMITED,,,India
1994,SETCO AUTOMOTIVE LIMITED,,,India
1995,STANDARD ENGINEERING TECHNOLOGY LIMITED,,,India
1996,SETUBANDHAN INFRASTRUCTURE LIMITED,,,India
1997,SEYA INDUSTRIES LIMITED,,,India
1998,SHEELA FOAM LIMITED,,,India
1999,SG FINSERVE LIMITED,,,India
2000,SYNERGY GREEN INDUSTRIES LIMITED,,,India
2001,STL GLOBAL LIMITED,,,India
2002,SGL RESOURCES LIMITED,,,India
2003,SG MART LIMITED,,,India
2004,SHREE GANESH REMEDIES LIMITED,,,India
2005,SHADOWFAX TECHNOLOGIES LIMITED,,,India
2006,SHAH METACORP LIMITED,,,India
2007,SHAH ALLOYS LIMITED,,,India
2008,SHAILY ENGINEERING PLASTICS LIMITED,,,India
2009,SHAKTI PUMPS (INDIA) LIMITED,,,India
2010,SHALBY LIMITED,,,India
2011,SHALIMAR PAINTS LIMITED,,,India
2012,SHANKARA BUILDING PRODUCTS LIMITED,,,India
2013,SHANKESH JEWELLERS LIMITED,,,India
2014,SHANTI OVERSEAS (INDIA) LIMITED,,,India
2015,SHANTHI GEARS LIMITED,,,India
2016,SHANTI GOLD INTERNATIONAL LIMITED,,,India
2017,SHARDA CROPCHEM LIMITED,,,India
2018,SHARDA MOTOR INDUSTRIES LIMITED,,,India
2019,SHARDUL SECURITIES LIMITED,,,India
2020,SHARE INDIA SECURITIES LIMITED,,,India
2021,SHRI BAJRANG ALLIANCE LIMITED,,,India
2022,SHEKHAWATI INDUSTRIES LIMITED,,,India
2023,SHEMAROO ENTERTAINMENT LIMITED,,,India
2024,SHERVANI INDUSTRIAL SYNDICATE LIMITED,,,India
2025,SHILCHAR TECHNOLOGIES LIMITED,,,India
2026,SHILP GRAVURES LIMITED,,,India
2027,SHILPA MEDICARE LIMITED,,,India
2028,SHARAT INDUSTRIES LIMITED,,,India
2029,SHIPROCKET LIMITED,,,India
2030,SHIVA GLOBAL AGRO INDUSTRIES LIMITED,,,India
2031,SHIVA CEMENT LIMITED,,,India
2032,SHIVALIK RASAYAN LIMITED,,,India
2033,SHIVAM AUTOTECH LIMITED,,,India
2034,SHIVA MILLS LIMITED,,,India
2035,SHIVA TEXYARN LIMITED,,,India
2036,SHIV AUM STEELS LIMITED,,,India
2037,S H KELKAR AND COMPANY LIMITED,,,India
2038,SHOPPERS STOP LIMITED,,,India
2039,SHRADDHA PRIME PROJECTS LIMITED,,,India
2040,SHRADHA REALTY LIMITED,,,India
2041,SHREE DIGVIJAY CEMENT CO.LIMITED,,,India
2042,SHREE CEMENT LIMITED,,,India
2043,SHREEJI SHIPPING GLOBAL LIMITED,,,India
2044,SHREE PUSHKAR CHEMICALS AND FERTILISERS LIMITED,,,India
2045,SHREE RAMA MULTI-TECH LIMITED,,,India
2046,SHRENIK LIMITED,,,India
2047,SHREYANS INDUSTRIES LIMITED,,,India
2048,SHRI KRISHNA DEVCON LIMITED,,,India
2049,SHRINGAR HOUSE OF MANGALSUTRA LIMITED,,,India
2050,SPR AUTO TECHNOLOGIES LIMITED,,,India
2051,SHRIRAM FINANCE LIMITED,,,India
2052,SHRIRAM PROPERTIES LIMITED,,,India
2053,SHRI JAGDAMBA POLYMERS LIMITED,,,India
2054,SHUKRA PHARMACEUTICALS LIMITED,,,India
2055,SHYAM CENTURY FERROUS LIMITED,,,India
2056,SHYAM METALICS AND ENERGY LIMITED,,,India
2057,SHYAM TELECOM LIMITED,,,India
2058,SICAGEN INDIA LIMITED,,,India
2059,SICAL LOGISTICS LIMITED,,,India
2060,SUPERIOR INDUSTRIAL ENTERPRISES LIMITED,,,India
2061,SIEMENS LIMITED,,,India
2062,SIGACHI INDUSTRIES LIMITED,,,India
2063,SIGNET INDUSTRIES LIMITED,,,India
2064,SIGMA SOLVE LIMITED,,,India
2065,SIGMA ADVANCED SYSTEMS LIMITED,,,India
2066,SIGNATUREGLOBAL (INDIA) LIMITED,,,India
2067,SIGNPOST INDIA LIMITED,,,India
2068,SIKA INTERPLANT SYSTEMS LIMITED,,,India
2069,SIKKO INDUSTRIES LIMITED,,,India
2070,STANDARD INDUSTRIES LIMITED,,,India
2071,SILGO RETAIL LIMITED,,,India
2072,SIL INVESTMENTS LIMITED,,,India
2073,SILLY MONKS ENTERTAINMENT LIMITED,,,India
2074,SILVER TOUCH TECHNOLOGIES LIMITED,,,India
2075,SIMBHAOLI SUGARS LIMITED,,,India
2076,SIMPLEX INFRASTRUCTURES LIMITED,,,India
2077,SIMPLEX REALTY LIMITED,,,India
2078,SINCLAIRS HOTELS LIMITED,,,India
2079,SINDHU TRADE LINKS LIMITED,,,India
2080,SINGER INDIA LIMITED,,,India
2081,SINTERCOM INDIA LIMITED,,,India
2082,SIRCA PAINTS INDIA LIMITED,,,India
2083,SIS LIMITED,,,India
2084,SITI NETWORKS LIMITED,,,India
2085,SIYARAM SILK MILLS LIMITED,,,India
2086,S.J.S. ENTERPRISES LIMITED,,,India
2087,SJVN LIMITED,,,India
2088,SKF INDIA LIMITED,,,India
2089,SKF INDIA (INDUSTRIAL) LIMITED,,,India
2090,SKIPPER LIMITED,,,India
2091,SKM EGG PRODUCTS EXPORT (INDIA) LIMITED,,,India
2092,SKY GOLD AND DIAMONDS LIMITED,,,India
2093,SMARTLINK HOLDINGS LIMITED,,,India
2094,SMARTWORKS COWORKING SPACES LIMITED,,,India
2095,SMC GLOBAL SECURITIES LIMITED,,,India
2096,SML MAHINDRA LIMITED,,,India
2097,SARTHAK METALS LIMITED,,,India
2098,SMS PHARMACEUTICALS LIMITED,,,India
2099,SNOWMAN LOGISTICS LIMITED,,,India
2100,SOBHA LIMITED,,,India
2101,SOFTTECH ENGINEERS LIMITED,,,India
2102,SOLARA ACTIVE PHARMA SCIENCES LIMITED,,,India
2103,SOLAR INDUSTRIES INDIA LIMITED,,,India
2104,SOLARWORLD ENERGY SOLUTIONS LIMITED,,,India
2105,SOLEX ENERGY LIMITED,,,India
2106,SOMANY CERAMICS LIMITED,,,India
2107,SOMA TEXTILES AND INDUSTRIES LIMITED,,,India
2108,SOMI CONVEYOR BELTINGS LIMITED,,,India
2109,SONA BLW PRECISION FORGINGS LIMITED,,,India
2110,SONAL MERCANTILE LIMITED,,,India
2111,SONAM LIMITED,,,India
2112,SONATA SOFTWARE LIMITED,,,India
2113,SAVITA OIL TECHNOLOGIES LIMITED,,,India
2114,THE SOUTH INDIAN BANK LIMITED,,,India
2115,SOUTH WEST PINNACLE EXPLORATION LIMITED,,,India
2116,S. P. APPARELS LIMITED,,,India
2117,SPANDANA SPHOORTY FINANCIAL LIMITED,,,India
2118,SUN PHARMA ADVANCED RESEARCH COMPANY LIMITED,,,India
2119,SPACENET ENTERPRISES INDIA LIMITED,,,India
2120,SPECIALITY RESTAURANTS LIMITED,,,India
2121,SPECTRUM ELECTRICAL INDUSTRIES LIMITED,,,India
2122,SPEL SEMICONDUCTOR LIMITED,,,India
2123,SPENCER'S RETAIL LIMITED,,,India
2124,SOUTHERN PETROCHEMICALS INDUSTRIES CORPORATION LIMITED,,,India
2125,SPL INDUSTRIES LIMITED,,,India
