security_id,trading_date,open_price,high_price,low_price,close_price,volume,normalization_error,_source_file,_extracted_date,_quality_issues,_confidence_score,_manual_review_required
1939.0,2026-09-02,274.95,274.95,260.05,262.45,205,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1941.0,2026-09-02,537.0,543.0,526.0,535.85,60215,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1942.0,2026-09-02,113.49,114.45,113.49,114.45,84,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1943.0,2026-09-02,6.0,6.2,5.73,6.0,9375,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1944.0,2026-09-02,126.6,128.55,125.12,126.18,914541,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1945.0,2026-09-02,152.5,153.95,150.55,151.45,830168,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1946.0,2026-09-02,146.4,153.4,144.5,152.31,10530796,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1947.0,2026-09-02,24.9,24.9,24.1,24.33,14882,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1478.0,2026-09-02,163.8,163.8,159.92,163.3,18944363,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1948.0,2026-09-02,439.1,444.85,425.05,434.0,60244,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1949.0,2026-09-02,1079.9,1079.9,1038.2,1050.0,1835,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1950.0,2026-09-02,651.0,653.75,629.05,633.75,168187,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1951.0,2026-09-02,199.0,199.32,196.2,197.0,381024,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1952.0,2026-09-02,583.75,586.9,565.1,569.8,65448,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1953.0,2026-09-02,455.0,464.3,444.0,452.3,292649,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1954.0,2026-09-02,60.0,61.69,55.85,57.2,2064599,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1956.0,2026-09-02,4140.0,4220.3,4070.1,4182.4,4642,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1955.0,2026-09-02,3155.0,3186.0,3134.5,3157.4,13872,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1957.0,2026-09-02,3883.5,3925.5,3782.0,3810.6,137509,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1958.0,2026-09-02,106.79,110.5,105.55,109.91,157555,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1959.0,2026-09-02,0.2,0.2,0.19,0.19,343892,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1960.0,2026-09-02,230.0,230.38,224.18,228.21,683474,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2564.0,2026-09-02,10436.0,10949.0,10301.0,10437.0,60,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2147.0,2026-09-02,56.23,57.08,55.94,56.03,12140,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1962.0,2026-09-02,491.1,496.1,489.5,491.05,130326,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1963.0,2026-09-02,491.35,491.35,476.15,477.3,358580,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1964.0,2026-09-02,103.81,103.81,101.5,102.46,36715,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2107.0,2026-09-02,64.2,67.0,64.0,64.61,8912,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1965.0,2026-09-02,3.34,3.36,3.3,3.34,908268,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1966.0,2026-09-02,1902.5,1934.9,1870.0,1885.5,15405,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1967.0,2026-09-02,57.03,57.49,56.45,57.12,36353,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1968.0,2026-09-02,216.0,219.9,214.91,218.52,153677,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1969.0,2026-09-02,55.56,55.99,55.05,55.22,46410,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2123.0,2026-09-02,780.95,797.0,735.0,752.6,5145071,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1970.0,2026-09-02,313.95,313.95,303.0,303.0,12,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1971.0,2026-09-02,114.26,119.89,114.25,117.48,326,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1972.0,2026-09-02,42.23,43.0,42.0,42.81,7904399,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1974.0,2026-09-02,100.99,101.49,96.9,99.23,1753870,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1976.0,2026-09-02,630.0,642.3,622.2,635.15,1969265,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1977.0,2026-09-02,565.9,566.1,557.3,564.7,772367,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1978.0,2026-09-02,1730.0,1738.4,1716.0,1719.9,671784,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1980.0,2026-09-02,56.52,59.7,55.0,58.02,28324,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1981.0,2026-09-02,4000.0,4014.0,3944.1,3967.1,47965,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1983.0,2026-09-02,1185.0,1185.0,1150.0,1169.5,190208,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1986.0,2026-09-02,130.62,131.46,127.24,128.61,121615,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1989.0,2026-09-02,1670.7,1749.0,1663.1,1735.7,168329,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1990.0,2026-09-02,142.4,144.13,137.0,142.78,5992,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1991.0,2026-09-02,17.83,17.83,17.1,17.35,4671,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1992.0,2026-09-02,2954.0,2970.0,2845.6,2866.5,226318,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1994.0,2026-09-02,670.5,686.85,658.0,672.85,5960,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1996.0,2026-09-02,27.1,28.2,26.56,27.43,5527,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1998.0,2026-09-02,351.0,351.95,342.7,348.6,564599,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1999.0,2026-09-02,1454.7,1478.8,1440.2,1449.5,170199,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2000.0,2026-09-02,5.37,5.55,5.26,5.43,9018965,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2001.0,2026-09-02,78.58,79.9,77.05,79.47,308764,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2167.0,2026-09-02,388.6,392.2,378.05,386.0,80614,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2002.0,2026-09-02,232.85,232.85,227.5,229.67,37976,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2003.0,2026-09-02,17.67,18.35,17.15,17.51,43962,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2005.0,2026-09-02,0.53,0.53,0.53,0.53,24242,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2006.0,2026-09-02,12.17,12.25,12.05,12.25,3788,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2008.0,2026-09-02,682.35,687.55,666.25,674.6,116799,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2012.0,2026-09-02,837.55,845.1,821.3,827.2,112710,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2011.0,2026-09-02,2.42,2.43,2.31,2.33,12072,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2014.0,2026-09-02,257.4,257.4,251.5,253.55,1855864,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2016.0,2026-09-02,109.5,115.4,106.0,112.46,223823,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2015.0,2026-09-02,3.67,3.68,3.5,3.57,976261,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2017.0,2026-09-02,3220.1,3287.5,3147.0,3172.5,151078,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2018.0,2026-09-02,475.3,477.95,470.25,472.35,254955,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2019.0,2026-09-02,154.25,155.01,148.22,151.33,95389,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1928.0,2026-09-02,82.0,89.5,80.0,86.36,1697290,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2020.0,2026-09-02,79.06,79.75,76.6,77.67,67729,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2139.0,2026-09-02,39.98,39.98,38.0,38.63,38691,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2021.0,2026-09-02,147.0,148.48,145.41,147.33,85064,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
407.0,2026-09-02,1273.0,1298.0,1234.1,1261.8,129285,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2022.0,2026-09-02,91.1,98.72,90.11,97.95,9301184,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2024.0,2026-09-02,530.0,535.0,520.0,529.85,71215,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1993.0,2026-09-02,199.5,205.2,196.66,201.56,644724,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2025.0,2026-09-02,235.0,245.0,234.66,243.3,1230246,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2023.0,2026-09-02,6.47,6.66,6.07,6.29,13911,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2037.0,2026-09-02,162.59,168.96,159.11,160.68,311659,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2026.0,2026-09-02,786.1,788.85,777.0,778.3,59207,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2027.0,2026-09-02,888.25,890.5,869.2,875.7,33554,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2028.0,2026-09-02,51.9,53.38,51.9,53.03,12696,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2029.0,2026-09-02,170.27,170.63,167.78,168.48,135258,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2007.0,2026-09-02,648.0,656.95,634.3,646.85,183379,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1987.0,2026-09-02,631.0,648.0,622.25,637.2,6415,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2031.0,2026-09-02,15.95,15.95,15.19,15.3,10798,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2032.0,2026-09-02,122.36,127.89,122.36,126.78,7971,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2033.0,2026-09-02,307.2,346.15,307.2,342.75,58,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2034.0,2026-09-02,3994.0,4019.7,3942.0,3995.4,17768,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2035.0,2026-09-02,153.0,155.9,151.5,155.12,1033,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2036.0,2026-09-02,889.0,930.85,887.05,928.55,1465404,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1985.0,2026-09-02,39.9,39.98,39.2,39.47,179599,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1984.0,2026-09-02,285.5,298.75,282.6,288.2,4450212,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2038.0,2026-09-02,134.8,137.77,131.7,133.82,7254180,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2045.0,2026-09-02,483.9,483.9,423.05,448.2,109000,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2040.0,2026-09-02,16.39,16.39,15.62,15.99,41292,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2039.0,2026-09-02,39.7,40.97,37.0,40.8,1056,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2043.0,2026-09-02,60.8,62.1,59.61,61.15,534,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2044.0,2026-09-02,177.44,184.9,175.98,180.51,6823,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1973.0,2026-09-02,1032.5,1060.9,1025.0,1050.9,240612,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2041.0,2026-09-02,344.3,344.3,321.15,325.85,41241,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2042.0,2026-09-02,18.37,18.37,17.53,17.85,41911,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2047.0,2026-09-02,387.85,391.65,378.0,381.25,15781,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2048.0,2026-09-02,164.0,164.0,153.96,157.89,4640,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2049.0,2026-09-02,31.85,32.0,31.55,31.63,5791,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2053.0,2026-09-02,464.45,477.2,455.75,468.05,71193,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1961.0,2026-09-02,281.25,288.95,275.0,280.0,2539,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2051.0,2026-09-02,23450.0,23680.0,23060.0,23680.0,17542,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2050.0,2026-09-02,73.82,75.4,70.15,70.95,225107,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2013.0,2026-09-02,661.6,697.95,661.6,685.65,29477,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2146.0,2026-09-02,38.39,38.77,36.7,36.99,108713,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2054.0,2026-09-02,41.25,41.99,40.81,41.13,40231,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1817.0,2026-09-02,31.8,31.8,30.82,31.2,6736,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1854.0,2026-09-02,24.3,24.41,23.73,23.94,12027252,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
284.0,2026-09-02,26.27,26.44,25.81,26.25,16711,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2221.0,2026-09-02,838.0,838.0,800.0,807.0,2150,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2052.0,2026-09-02,635.1,654.7,635.1,643.4,772101,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1653.0,2026-09-02,11.2,11.9,11.2,11.8,80227,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2055.0,2026-09-02,0.3,0.3,0.28,0.28,286599,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2056.0,2026-09-02,126.3,127.06,125.0,125.71,4428,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2030.0,2026-09-02,162.98,162.99,153.15,155.07,5047,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2062.0,2026-09-02,623.0,625.0,604.0,615.55,896,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2057.0,2026-09-02,37.49,40.0,37.49,39.81,908,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2426.0,2026-09-02,97.2,97.2,97.2,97.2,3,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2058.0,2026-09-02,215.97,218.39,213.6,216.23,144996,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2060.0,2026-09-02,1048.0,1048.0,1026.1,1047.0,6535021,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2061.0,2026-09-02,76.0,76.41,75.11,75.68,245690,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2063.0,2026-09-02,44.52,47.24,44.52,46.79,2933344,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2064.0,2026-09-02,5.19,5.19,4.85,5.02,40748,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2065.0,2026-09-02,1078.0,1079.9,1067.1,1072.6,102401,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2066.0,2026-09-02,12.02,12.02,11.0,11.12,27921,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2067.0,2026-09-02,56.0,58.25,54.91,57.93,50178,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2068.0,2026-09-02,103.5,103.7,103.5,103.7,24246,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
687.0,2026-09-02,3140.0,3155.9,3104.5,3119.3,245835,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2070.0,2026-09-02,4024.9,4029.0,3966.2,4018.9,263290,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2071.0,2026-09-02,31.73,32.85,31.4,32.53,1728224,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2074.0,2026-09-02,778.05,787.8,750.25,772.95,169732,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2073.0,2026-09-02,47.5,47.5,46.41,46.85,54352,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2075.0,2026-09-02,772.3,773.1,760.15,765.3,177375,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2072.0,2026-09-02,68.8,72.5,68.8,71.58,26413,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2076.0,2026-09-02,252.3,255.0,241.0,242.7,164552,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2077.0,2026-09-02,1014.9,1014.9,977.55,987.4,16813,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2078.0,2026-09-02,5.11,5.34,4.92,5.19,515912,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2081.0,2026-09-02,481.3,491.0,470.3,477.65,2397,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2080.0,2026-09-02,71.04,72.59,70.03,71.89,317809,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2082.0,2026-09-02,16.4,16.4,15.9,15.99,107,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2083.0,2026-09-02,171.5,175.74,169.22,173.81,385462,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2084.0,2026-09-02,8.25,8.25,8.11,8.11,11462,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2085.0,2026-09-02,256.6,267.8,252.55,265.2,109146,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2087.0,2026-09-02,82.1,84.5,82.1,82.67,41291,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2088.0,2026-09-02,24.48,24.48,23.61,23.86,833375,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2089.0,2026-09-02,75.9,75.9,74.42,74.64,34572,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2090.0,2026-09-02,78.4,78.5,76.31,76.54,1004,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2091.0,2026-09-02,431.0,433.8,427.0,431.25,174471,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2092.0,2026-09-02,430.9,435.0,422.45,430.0,369279,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2093.0,2026-09-02,0.3,0.3,0.29,0.29,891034,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2094.0,2026-09-02,553.55,558.7,542.15,550.35,39032,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2095.0,2026-09-02,2460.1,2460.1,2374.6,2403.8,96297,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2096.0,2026-09-02,64.31,64.84,63.8,63.92,1760999,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2098.0,2026-09-02,2958.0,3082.9,2935.6,3039.2,78757,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2097.0,2026-09-02,1532.0,1560.0,1508.0,1532.1,28428,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2099.0,2026-09-02,531.0,541.95,524.05,537.15,754042,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2100.0,2026-09-02,262.2,266.6,258.9,261.75,186842,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2101.0,2026-09-02,777.0,780.25,747.0,753.1,1060004,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2102.0,2026-09-02,128.0,132.99,128.0,129.31,17596762,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2103.0,2026-09-02,207.6,222.9,205.0,209.37,6540,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2104.0,2026-09-02,525.9,533.0,522.0,525.45,41047,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2105.0,2026-09-02,79.85,79.9,78.31,79.37,263104,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2106.0,2026-09-02,5400.0,5650.0,5300.0,5318.5,157903,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2108.0,2026-09-02,367.0,376.0,362.1,373.05,176928,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2109.0,2026-09-02,36.68,36.8,35.75,36.07,121902,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2110.0,2026-09-02,1249.0,1249.9,1221.0,1230.1,75521,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2111.0,2026-09-02,425.0,425.0,412.45,412.9,1513,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2113.0,2026-09-02,19970.0,20610.0,19810.0,20600.0,139030,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2112.0,2026-09-02,647.9,649.8,632.35,640.35,350170,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2114.0,2026-09-02,145.34,145.34,140.5,142.83,213492,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2115.0,2026-09-02,728.25,728.7,705.1,712.95,32821,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1988.0,2026-09-02,71.09,73.0,70.31,72.58,320158,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2117.0,2026-09-02,88.3,88.34,88.3,88.34,9355,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2116.0,2026-09-02,565.0,576.8,560.25,570.1,180890,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2118.0,2026-09-02,90.62,91.4,89.55,90.45,8346,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2119.0,2026-09-02,803.0,803.0,773.4,782.65,3609368,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2120.0,2026-09-02,86.87,88.99,86.87,88.99,16,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2121.0,2026-09-02,70.49,72.43,68.63,71.44,212626,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2122.0,2026-09-02,288.0,290.95,282.0,289.3,813831,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2125.0,2026-09-02,208.53,208.53,204.81,206.38,61416,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2129.0,2026-09-02,3.28,3.28,3.09,3.1,1503707,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2127.0,2026-09-02,236.54,236.54,232.5,235.98,77756,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2130.0,2026-09-02,138.1,140.05,135.2,138.09,46224,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2131.0,2026-09-02,2100.0,2180.0,2072.2,2148.3,6134,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2132.0,2026-09-02,151.0,151.0,145.0,148.68,25327,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2133.0,2026-09-02,29.1,29.61,28.4,28.51,36449,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2134.0,2026-09-02,68.7,69.8,67.61,69.09,471117,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2135.0,2026-09-02,31.52,32.69,30.65,31.45,7069,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2137.0,2026-09-02,179.71,179.71,172.55,174.24,201362,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2138.0,2026-09-02,230.9,232.9,221.51,225.74,306220,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2059.0,2026-09-02,4570.0,4613.0,4422.2,4600.4,95112,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2143.0,2026-09-02,494.3,500.0,489.8,498.2,7917,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2140.0,2026-09-02,247.32,264.4,247.32,253.7,19178,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2141.0,2026-09-02,2575.0,2598.4,2557.1,2598.4,129379,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2142.0,2026-09-02,254.1,258.0,246.1,246.85,1741,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
906.0,2026-09-02,1.35,1.35,1.27,1.28,47158,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2144.0,2026-09-02,27.1,30.42,27.0,30.42,221530,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1326.0,2026-09-02,180.29,182.89,173.8,175.95,851992,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2145.0,2026-09-02,447.0,462.4,434.95,458.3,100666,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2149.0,2026-09-02,207.11,215.0,205.3,212.45,362563,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2004.0,2026-09-02,389.95,389.95,370.5,374.95,882005,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2079.0,2026-09-02,20.0,20.1,19.25,19.67,58178,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2150.0,2026-09-02,137.72,137.72,134.01,135.41,48527,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2152.0,2026-09-02,185.4,185.63,182.41,184.1,106376,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2153.0,2026-09-02,554.3,567.25,551.0,562.95,246774,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2154.0,2026-09-02,152.0,152.0,145.5,147.16,6997,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2155.0,2026-09-02,249.15,249.15,245.35,247.9,25,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1979.0,2026-09-02,1026.0,1035.3,1017.3,1020.9,13843678,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1931.0,2026-09-02,192.21,198.39,190.27,196.5,19458118,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2158.0,2026-09-02,84.78,84.78,82.0,82.31,5769,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2159.0,2026-09-02,10.68,10.73,10.5,10.61,2631091,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2163.0,2026-09-02,19.0,19.84,18.45,19.57,1251,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2148.0,2026-09-02,353.25,355.9,338.4,349.7,4499959,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2157.0,2026-09-02,340.0,342.55,327.0,330.75,61704,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2160.0,2026-09-02,631.55,631.55,598.0,601.45,2919,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2161.0,2026-09-02,212.0,223.48,211.5,220.06,28250,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2164.0,2026-09-02,680.1,725.4,665.5,714.35,1724135,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2010.0,2026-09-02,10.21,10.94,10.11,10.21,3454,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
2162.0,2026-09-02,27.16,28.24,26.71,28.01,1379678,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
