security_id,action_code,event_date,record_date,payment_date,old_value,new_value,adjustment_factor,confidence_score,confidence_flag,_source_file,_extracted_date,_quality_issues,_manual_review_required
1707.0,DIVIDEND,2026-07-06,2026-07-06,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2179.0,DIVIDEND,2026-07-06,2026-07-06,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
447.0,DIVIDEND,2026-07-07,2026-07-07,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
612.0,DIVIDEND,2026-07-07,2026-07-07,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2185.0,DIVIDEND,2026-07-07,2026-07-07,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2346.0,DIVIDEND,2026-07-07,2026-07-07,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1148.0,DIVIDEND,2026-07-07,2026-07-07,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1479.0,DIVIDEND,2026-07-08,2026-07-08,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2385.0,DIVIDEND,2026-07-08,2026-07-08,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1250.0,DIVIDEND,2026-07-08,2026-07-08,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
365.0,DIVIDEND,2026-07-08,2026-07-08,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2002.0,DIVIDEND,2026-07-09,2026-07-09,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1884.0,DIVIDEND,2026-07-09,2026-07-09,,8.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2239.0,DIVIDEND,2026-07-09,2026-07-09,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
901.0,DIVIDEND,2026-07-09,2026-07-09,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2312.0,DIVIDEND,2026-07-09,2026-07-09,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1126.0,DIVIDEND,2026-07-10,2026-07-10,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1565.0,DIVIDEND,2026-07-10,2026-07-10,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2549.0,DIVIDEND,2026-07-10,2026-07-10,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1556.0,DIVIDEND,2026-07-10,2026-07-10,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
500.0,DIVIDEND,2026-07-10,2026-07-10,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
943.0,DIVIDEND,2026-07-10,2026-07-10,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
861.0,DIVIDEND,2026-07-10,2026-07-10,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
414.0,DIVIDEND,2026-07-10,2026-07-10,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
403.0,DIVIDEND,2026-07-10,2026-07-10,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
68.0,DIVIDEND,2026-07-10,2026-07-10,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
67.0,DIVIDEND,2026-07-10,2026-07-10,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
838.0,BONUS,2026-07-10,2026-07-10,,0.75,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
400.0,DIVIDEND,2026-07-10,2026-07-10,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
788.0,DIVIDEND,2026-07-10,2026-07-10,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
259.0,DIVIDEND,2026-07-10,2026-07-10,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
633.0,DIVIDEND,2026-07-10,2026-07-10,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
625.0,DIVIDEND,2026-07-10,2026-07-10,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
608.0,DIVIDEND,2026-07-10,2026-07-10,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
193.0,DIVIDEND,2026-07-10,2026-07-10,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
169.0,DIVIDEND,2026-07-10,2026-07-10,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1544.0,DIVIDEND,2026-07-10,2026-07-10,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1544.0,DIVIDEND,2026-07-10,2026-07-10,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2511.0,DIVIDEND,2026-07-10,2026-07-10,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2488.0,DIVIDEND,2026-07-10,2026-07-10,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1504.0,SPLIT,2026-07-10,2026-07-10,,0.1,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1878.0,DIVIDEND,2026-07-10,2026-07-10,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2104.0,DIVIDEND,2026-07-10,2026-07-10,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2097.0,DIVIDEND,2026-07-10,2026-07-10,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1356.0,DIVIDEND,2026-07-10,2026-07-10,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1780.0,DIVIDEND,2026-07-10,2026-07-10,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1636.0,DIVIDEND,2026-07-10,2026-07-10,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1595.0,DIVIDEND,2026-07-10,2026-07-10,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1143.0,DIVIDEND,2026-07-10,2026-07-10,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1051.0,DIVIDEND,2026-07-13,2026-07-13,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1340.0,DIVIDEND,2026-07-13,2026-07-13,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
326.0,DIVIDEND,2026-07-13,2026-07-13,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
,UNKNOWN,2026-07-13,2026-07-13,,100.0,,,0.55,LOW,nse_symbols_consolidated.csv,2026-08-26,"UNKNOWN_ACTION_TYPE,UNRESOLVED_SYMBOL",True
2532.0,DIVIDEND,2026-07-13,2026-07-13,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1012.0,DIVIDEND,2026-07-14,2026-07-14,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2373.0,DIVIDEND,2026-07-14,2026-07-14,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1202.0,DIVIDEND,2026-07-14,2026-07-14,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1714.0,DIVIDEND,2026-07-14,2026-07-14,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
72.0,DIVIDEND,2026-07-14,2026-07-14,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
351.0,DIVIDEND,2026-07-14,2026-07-14,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2130.0,DIVIDEND,2026-07-14,2026-07-14,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2400.0,DIVIDEND,2026-07-14,2026-07-14,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1459.0,DIVIDEND,2026-07-14,2026-07-14,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1474.0,DIVIDEND,2026-07-14,2026-07-14,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1486.0,DIVIDEND,2026-07-14,2026-07-14,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
930.0,DIVIDEND,2026-07-14,2026-07-14,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
37.0,DIVIDEND,2026-07-14,2026-07-14,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1628.0,CAPITAL_REDUCTION,2026-07-15,2026-07-15,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2263.0,DIVIDEND,2026-07-15,2026-07-15,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
307.0,DIVIDEND,2026-07-15,2026-07-15,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1200.0,DIVIDEND,2026-07-15,2026-07-15,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
928.0,DIVIDEND,2026-07-15,2026-07-15,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
866.0,DIVIDEND,2026-07-16,2026-07-16,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
58.0,DIVIDEND,2026-07-16,2026-07-16,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
512.0,DIVIDEND,2026-07-16,2026-07-16,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
513.0,DIVIDEND,2026-07-16,2026-07-16,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2520.0,DIVIDEND,2026-07-16,2026-07-16,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
504.0,DIVIDEND,2026-07-16,2026-07-16,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2505.0,DIVIDEND,2026-07-16,2026-07-16,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
218.0,DIVIDEND,2026-07-16,2026-07-16,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
,UNKNOWN,2026-07-17,2026-07-18,,100.0,,,0.55,LOW,nse_symbols_consolidated.csv,2026-08-26,"UNKNOWN_ACTION_TYPE,UNRESOLVED_SYMBOL",True
529.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
536.0,DIVIDEND,2026-07-17,2026-07-17,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1024.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
549.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
585.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
168.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
235.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
246.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
662.0,DIVIDEND,2026-07-17,2026-07-17,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
272.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
287.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
341.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
345.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
348.0,DIVIDEND,2026-07-17,2026-07-17,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
779.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
374.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
808.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
434.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
896.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
915.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
966.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1.0,DIVIDEND,2026-07-17,2026-07-17,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
6.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1549.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1554.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2259.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2547.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2559.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1129.0,DIVIDEND,2026-07-17,2026-07-17,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1152.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1212.0,DIVIDEND,2026-07-17,2026-07-17,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1232.0,DIVIDEND,2026-07-17,2026-07-17,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1694.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1318.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1774.0,DIVIDEND,2026-07-17,2026-07-17,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1781.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2019.0,DIVIDEND,2026-07-17,2026-07-17,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2046.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1335.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1808.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1348.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2347.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2111.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2116.0,DIVIDEND,2026-07-17,2026-07-17,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2380.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1433.0,DIVIDEND,2026-07-17,2026-07-17,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1919.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2174.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2180.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2394.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1481.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2208.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2226.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2425.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2476.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2496.0,DIVIDEND,2026-07-17,2026-07-17,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2512.0,DIVIDEND,2026-07-17,2026-07-17,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
,UNKNOWN,2026-07-20,2026-07-20,,100.0,,,0.55,LOW,nse_symbols_consolidated.csv,2026-08-26,"UNKNOWN_ACTION_TYPE,UNRESOLVED_SYMBOL",True
717.0,DIVIDEND,2026-07-20,2026-07-20,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
851.0,DIVIDEND,2026-07-20,2026-07-20,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
897.0,DIVIDEND,2026-07-20,2026-07-20,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
511.0,DIVIDEND,2026-07-20,2026-07-20,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1543.0,DIVIDEND,2026-07-20,2026-07-20,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1730.0,DIVIDEND,2026-07-20,2026-07-20,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2054.0,DIVIDEND,2026-07-20,2026-07-20,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1534.0,DIVIDEND,2026-07-20,2026-07-20,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1539.0,DIVIDEND,2026-07-20,2026-07-20,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1244.0,DIVIDEND,2026-07-20,2026-07-20,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1031.0,DIVIDEND,2026-07-21,2026-07-21,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
147.0,DIVIDEND,2026-07-21,2026-07-21,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
466.0,DIVIDEND,2026-07-21,2026-07-21,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1104.0,DIVIDEND,2026-07-21,2026-07-21,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1803.0,DIVIDEND,2026-07-21,2026-07-21,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1727.0,SPLIT,2026-07-21,2026-07-21,,0.4,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1776.0,DIVIDEND,2026-07-21,2026-07-21,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1337.0,DIVIDEND,2026-07-21,2026-07-21,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1266.0,DIVIDEND,2026-07-21,2026-07-21,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
38.0,DIVIDEND,2026-07-22,2026-07-22,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
906.0,DIVIDEND,2026-07-22,2026-07-22,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
924.0,DIVIDEND,2026-07-22,2026-07-22,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
506.0,DIVIDEND,2026-07-22,2026-07-22,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1424.0,DIVIDEND,2026-07-22,2026-07-22,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1959.0,DIVIDEND,2026-07-22,2026-07-22,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1821.0,DIVIDEND,2026-07-22,2026-07-22,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2343.0,DEMERGER,2026-07-22,2026-07-22,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2287.0,DIVIDEND,2026-07-22,2026-07-22,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
546.0,DIVIDEND,2026-07-23,2026-07-23,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1504.0,DIVIDEND,2026-07-23,2026-07-23,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
301.0,DIVIDEND,2026-07-23,2026-07-23,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
326.0,DIVIDEND,2026-07-23,2026-07-23,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
333.0,DIVIDEND,2026-07-23,2026-07-23,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
36.0,DIVIDEND,2026-07-23,2026-07-23,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
76.0,DIVIDEND,2026-07-23,2026-07-23,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
988.0,DIVIDEND,2026-07-23,2026-07-23,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1602.0,DIVIDEND,2026-07-23,2026-07-23,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1637.0,DIVIDEND,2026-07-23,2026-07-23,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1679.0,DIVIDEND,2026-07-23,2026-07-23,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1704.0,DIVIDEND,2026-07-23,2026-07-23,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1753.0,DIVIDEND,2026-07-23,2026-07-23,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2169.0,DIVIDEND,2026-07-23,2026-07-23,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
695.0,DIVIDEND,2026-07-23,2026-07-23,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
544.0,DIVIDEND,2026-07-24,2026-07-24,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2482.0,DIVIDEND,2026-07-24,2026-07-24,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
604.0,DIVIDEND,2026-07-24,2026-07-24,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
657.0,DIVIDEND,2026-07-24,2026-07-24,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
729.0,DIVIDEND,2026-07-24,2026-07-24,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
749.0,DIVIDEND,2026-07-24,2026-07-24,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
334.0,DIVIDEND,2026-07-24,2026-07-24,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
343.0,DIVIDEND,2026-07-24,2026-07-24,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
28.0,DIVIDEND,2026-07-24,2026-07-24,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
355.0,DIVIDEND,2026-07-24,2026-07-24,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
65.0,DIVIDEND,2026-07-24,2026-07-24,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
,DIVIDEND,2026-07-24,2026-07-24,,99.0,,,0.7,MEDIUM,nse_symbols_consolidated.csv,2026-08-26,UNRESOLVED_SYMBOL,False
458.0,DIVIDEND,2026-07-24,2026-07-24,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
929.0,DIVIDEND,2026-07-24,2026-07-24,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
479.0,DIVIDEND,2026-07-24,2026-07-24,,2.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
497.0,DIVIDEND,2026-07-24,2026-07-24,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1548.0,DIVIDEND,2026-07-24,2026-07-24,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1575.0,DIVIDEND,2026-07-24,2026-07-24,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1580.0,DIVIDEND,2026-07-24,2026-07-24,,10.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1060.0,DIVIDEND,2026-07-24,2026-07-24,,5.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
2558.0,DIVIDEND,2026-07-24,2026-07-24,,1.0,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
1132.0,SPLIT,2026-07-24,2026-07-24,,0.2,,,1.0,HIGH,nse_symbols_consolidated.csv,2026-08-26,,False
